Acceleration,Brake,Steering,Speed,TrackPosition,TrackAngle,TrackEdge0,TrackEdge1,TrackEdge2,TrackEdge3,TrackEdge4,TrackEdge5,TrackEdge6,TrackEdge7,TrackEdge8,TrackEdge9,TrackEdge10,TrackEdge11,TrackEdge12,TrackEdge13,TrackEdge14,TrackEdge15,TrackEdge16,TrackEdge17,TrackEdge18
1,0,0.000509,214.343,-0.0126437,-0.00147707,7.59484,7.85964,9.90208,13.2133,22.1161,29.1833,43.3736,85.6942,200,200,200,86.424,43.005,28.77,21.7395,12.9378,9.67877,7.66944,7.40518
1,0,0.0005,214.557,-0.0124097,-0.00144798,7.59308,7.85789,9.90004,13.2108,22.1127,29.1797,43.3707,85.7024,200,200,200,86.4152,43.008,28.7737,21.7429,12.9404,9.68083,7.6712,7.40694
1,0,0.000459,214.821,-0.0121778,-0.00148613,7.59134,7.85601,9.89745,13.2071,22.1053,29.1689,43.3514,85.6461,200,200,200,86.474,43.0275,28.7846,21.7503,12.9441,9.68341,7.67308,7.40867
1,0,0.000413,215.024,-0.0119433,-0.00153476,7.58958,7.85408,9.89476,13.2031,22.0973,29.1569,43.3295,85.5795,200,200,200,86.5434,43.0497,28.7967,21.7584,12.9481,9.68611,7.675,7.41043
1,0,0.000417,215.261,-0.01171,-0.0014804,7.58783,7.85239,9.89293,13.2011,22.0955,29.1561,43.3328,85.612,200,200,200,86.5091,43.0465,28.7976,21.7603,12.9501,9.68795,7.6767,7.41218
1,0,0.000386,215.461,-0.0114752,-0.00149709,7.58607,7.85053,9.89049,13.1977,22.0893,29.1475,43.3187,85.5761,200,200,200,86.5465,43.0608,28.8062,21.7665,12.9535,9.69039,7.67856,7.41394
1,0,0.000355,215.646,-0.0112309,-0.00151188,7.58424,7.8486,9.88798,13.1942,22.0831,29.1388,43.3046,85.5412,200,200,200,86.5828,43.0751,28.815,21.7727,12.957,9.69291,7.68049,7.41578
1,0,0.000333,215.914,-0.0109887,-0.00150949,7.58242,7.84673,9.88563,13.1911,22.078,29.1321,43.2948,85.523,200,200,200,86.6016,43.085,28.8218,21.7779,12.9601,9.69526,7.68237,7.41759
1,0,0.000341,216.133,-0.0107545,-0.00144512,7.58067,7.84505,9.88387,13.1893,22.0767,29.1323,43.3005,85.5651,200,200,200,86.5573,43.0794,28.8216,21.7792,12.962,9.69703,7.68405,7.41935
1,0,0.00031,216.37,-0.0105145,-0.00146133,7.57887,7.84315,9.88139,13.1858,22.0705,29.1237,43.2862,85.5292,200,200,200,86.5945,43.0938,28.8304,21.7855,12.9654,9.69952,7.68595,7.42115
1,0,0.000268,216.61,-0.0102731,-0.00149948,7.57706,7.8412,9.87872,13.182,22.0629,29.1126,43.2666,85.4721,200,200,200,86.6541,43.1138,28.8415,21.7931,12.9693,9.70219,7.6879,7.42296
1,0,0.000243,216.779,-0.0100332,-0.00150425,7.57526,7.83932,9.87633,13.1787,22.0574,29.1052,43.2552,85.4472,200,200,200,86.6799,43.1254,28.849,21.7986,12.9725,9.70459,7.68978,7.42476
1,0,0.000211,217.024,-0.00979703,-0.00152237,7.57349,7.83745,9.87387,13.1753,22.0512,29.0964,43.2406,85.4098,200,200,200,86.7189,43.1402,28.8579,21.8049,12.976,9.70705,7.69165,7.42653
1,0,0.000154,217.239,-0.00954831,-0.00159008,7.57162,7.83538,9.87088,13.1708,22.0417,29.0819,43.2136,85.3239,200,200,200,86.809,43.1677,28.8725,21.8145,12.9805,9.71004,7.69372,7.4284
1,0,0.000125,217.476,-0.00930239,-0.00160152,7.56978,7.83345,9.86838,13.1674,22.0356,29.0736,43.2002,85.2922,200,200,200,86.8422,43.1813,28.8809,21.8206,12.9839,9.71255,7.69565,7.43024
1,0,0.000123,217.703,-0.00905635,-0.00155574,7.56793,7.83163,9.86635,13.165,22.033,29.0715,43.2008,85.3152,200,200,200,86.8174,43.1807,28.8831,21.8233,12.9863,9.71458,7.69747,7.43209
1,0,0.0000934,217.951,-0.00880686,-0.00156767,7.56606,7.82967,9.86382,13.1616,22.0268,29.063,43.1873,85.2827,200,200,200,86.8514,43.1945,28.8916,21.8295,12.9898,9.71713,7.69943,7.43396
1,0,0.0000447,218.152,-0.0085537,-0.00161773,7.56416,7.8276,9.86093,13.1573,22.0183,29.0503,43.1643,85.2134,200,200,200,86.9242,43.2179,28.9045,21.8381,12.994,9.72002,7.7015,7.43586
1,0,0.0000486,218.373,-0.00829805,-0.00155861,7.56224,7.82574,9.85892,13.1551,22.0163,29.0493,43.1677,85.2484,200,200,200,86.8868,43.2144,28.9055,21.8401,12.9963,9.72204,7.70337,7.43777
1,0,0.0000277,218.603,-0.00804551,-0.00155098,7.56035,7.8238,9.85651,13.1519,22.0112,29.0428,43.1587,85.2343,200,200,200,86.9012,43.2235,28.912,21.8452,12.9995,9.72445,7.70531,7.43967
1,0,-0.0000209,218.822,-0.00779559,-0.00160152,7.55848,7.82175,9.85365,13.1477,22.0027,29.0302,43.1358,85.1648,200,200,200,86.9743,43.2469,28.9248,21.8538,13.0037,9.72732,7.70736,7.44154
1,0,-0.0000434,219.064,-0.00754051,-0.00159723,7.55656,7.81978,9.85119,13.1445,21.9974,29.0233,43.1259,85.1474,200,200,200,86.9923,43.257,28.9318,21.8591,13.0069,9.72978,7.70933,7.44346
1,0,-0.0000448,219.293,-0.00728035,-0.00154812,7.55461,7.81787,9.84905,13.142,21.9947,29.0211,43.1266,85.1723,199.535,200,200,86.9654,43.2562,28.934,21.8619,13.0094,9.73193,7.71125,7.44541
1,0,-0.000101,219.49,-0.0070254,-0.00161297,7.5527,7.81575,9.84603,13.1375,21.9852,29.0068,43.1,85.0888,198.359,200,200,87.0533,43.2833,28.9485,21.8714,13.014,9.73496,7.71337,7.44732
1,0,-0.000118,219.736,-0.00677204,-0.00159818,7.5508,7.81382,9.84367,13.1344,21.9805,29.0011,43.0928,85.0815,197.263,200,200,87.0605,43.2907,28.9543,21.8761,13.017,9.73732,7.7153,7.44922
1,0,-0.000111,219.958,-0.00652091,-0.0015319,7.54892,7.81201,9.84176,13.1324,21.979,29.001,43.098,85.1236,196.217,200,200,87.0154,43.2852,28.9544,21.8776,13.0191,9.73924,7.71712,7.4511
1,0,-0.000132,220.187,-0.00626876,-0.00152666,7.54702,7.81006,9.83934,13.1292,21.9739,28.9943,43.0885,85.1073,195.109,200,200,87.0322,43.2949,28.9612,21.8829,13.0223,9.74167,7.71906,7.45299
1,0,-0.000177,220.409,-0.00601355,-0.00156767,7.54511,7.80799,9.8365,13.1251,21.9658,28.9825,43.0677,85.0465,193.953,200,200,87.0962,43.3162,28.9731,21.891,13.0264,9.74451,7.72113,7.45491
1,0,-0.000188,220.652,-0.00575663,-0.00153858,7.54318,7.80606,9.83423,13.1223,21.962,28.9782,43.0637,85.0526,192.866,200,200,87.0891,43.3202,28.9774,21.8949,13.0292,9.74679,7.72307,7.45683
1,0,-0.000216,220.875,-0.0055062,-0.00154621,7.54131,7.8041,9.83172,13.1189,21.956,28.9702,43.0511,85.0241,191.741,200,200,87.1189,43.333,28.9855,21.9009,13.0326,9.74931,7.72503,7.45871
1,0,-0.000239,221.096,-0.00525627,-0.00154525,7.53943,7.80216,9.82928,13.1157,21.9506,28.9631,43.0407,85.0039,190.624,200,200,87.1397,43.3437,28.9927,21.9063,13.0359,9.75175,7.72697,7.46059
1,0,-0.000223,221.32,-0.00500959,-0.00146324,7.53758,7.80042,9.82755,13.114,21.9502,28.9648,43.05,85.0614,189.584,200,200,87.0782,43.3341,28.991,21.9068,13.0376,9.75349,7.72871,7.46244
1,0,-0.000232,221.536,-0.00475928,-0.00143034,7.5357,7.79854,9.82537,13.1113,21.9467,28.9611,43.0472,85.0717,188.495,200,200,87.0669,43.3368,28.9947,21.9103,13.0403,9.75568,7.73059,7.46431
1,0,-0.000266,221.79,-0.00451113,-0.00145227,7.53384,7.79657,9.82276,13.1077,21.9399,28.9516,43.0313,85.0297,187.352,200,200,87.1107,43.3531,29.0043,21.9171,13.0439,9.75829,7.73256,7.46617
1,0,-0.000291,221.995,-0.00426699,-0.00145466,7.53201,7.79467,9.82036,13.1044,21.9345,28.9443,43.0202,85.0068,186.226,200,200,87.1345,43.3643,29.0117,21.9226,13.0472,9.7607,7.73446,7.46801
1,0,-0.000291,222.244,-0.0040294,-0.00140649,7.53023,7.79293,9.81843,13.1022,21.9322,28.9426,43.0217,85.0327,185.148,200,200,87.1066,43.3627,29.0133,21.9249,13.0494,9.76264,7.73621,7.46979
1,0,-0.000319,222.444,-0.00379855,-0.00141746,7.5285,7.79111,9.81608,13.099,21.9265,28.9348,43.0091,85.0026,184.013,200,200,87.1379,43.3755,29.0213,21.9307,13.0526,9.76499,7.73802,7.47152
1,0,-0.000306,222.69,-0.00357043,-0.00134594,7.52678,7.78949,9.81444,13.0974,21.9258,28.9359,43.0167,85.0517,182.954,200,200,87.0854,43.3677,29.0201,21.9314,13.0543,9.76664,7.73965,7.47323
1,0,-0.000295,222.887,-0.00334587,-0.00127823,7.5251,7.78789,9.8128,13.0957,21.9249,28.9367,43.0235,85.0976,181.889,199.731,200,87.0367,43.3606,29.0193,21.9322,13.0559,9.76828,7.74125,7.47491
1,0,-0.000329,222.911,-0.00312277,-0.00130111,7.52343,7.78611,9.81043,13.0924,21.9187,28.9278,43.0083,85.0567,180.74,198.466,200,87.0793,43.376,29.0283,21.9385,13.0593,9.77066,7.74303,7.47659
1,0,-0.000336,222.792,-0.00290445,-0.00126964,7.52179,7.78448,9.80855,13.0901,21.9158,28.9249,43.0066,85.0684,179.641,197.263,200,87.0666,43.3777,29.0312,21.9414,13.0616,9.77254,7.74466,7.47822
1,0,-0.000342,222.675,-0.00268389,-0.00123626,7.52013,7.78284,9.80667,13.0879,21.913,28.9221,43.0052,85.0816,178.544,196.062,200,87.0521,43.379,29.034,21.9442,13.0638,9.77443,7.7463,7.47988
1,0,-0.000347,222.561,-0.00247358,-0.00120289,7.51856,7.78127,9.80488,13.0857,21.9104,28.9197,43.0043,85.0958,177.448,194.862,200,87.0368,43.3799,29.0365,21.9468,13.066,9.77621,7.74787,7.48145
1,0,-0.000352,222.446,-0.00226498,-0.0011676,7.51699,7.77973,9.80313,13.0837,21.9079,28.9174,43.0039,85.112,176.354,193.664,200,87.0194,43.3802,29.0387,21.9493,13.068,9.77797,7.74941,7.48302
1,0,-0.000354,222.331,-0.00206076,-0.00112898,7.51546,7.77822,9.80145,13.0817,21.9058,28.9157,43.0045,85.1317,175.263,192.469,200,86.9982,43.3795,29.0404,21.9515,13.07,9.77965,7.75092,7.48455
1,0,-0.000354,222.215,-0.00186412,-0.00108844,7.51399,7.77678,9.79986,13.0799,21.9039,28.9144,43.0059,85.1539,174.174,191.278,200,86.9746,43.3781,29.0417,21.9533,13.0718,9.78125,7.75236,7.48602
1,0,-0.000355,222.096,-0.00166753,-0.00104744,7.51251,7.77534,9.79828,13.0781,21.9021,28.9131,43.0074,85.1766,173.086,190.087,200,86.9504,43.3764,29.043,21.9552,13.0736,9.78283,7.7538,7.4875
1,0,-0.000352,222.221,-0.00147985,-0.00100309,7.5111,7.77398,9.7968,13.0765,21.9006,28.9124,43.01,85.2034,172.001,188.899,200,86.9222,43.3736,29.0436,21.9566,13.0752,9.78431,7.75517,7.4889
1,0,0.0010431724,222.408,-0.00129693,-0.00100071,7.50973,7.77256,9.79503,13.0741,21.8968,28.9074,43.0028,85.1901,170.878,187.666,200,86.9357,43.381,29.0487,21.9605,13.0776,9.78608,7.75658,7.49028
1,0,0.0086617591,222.604,-0.00111599,-0.0010112,7.50837,7.77113,9.79318,13.0716,21.8922,28.9011,42.9925,85.1646,169.742,186.418,200,86.962,43.3915,29.0551,21.9651,13.0802,9.78794,7.75801,7.49163
1,0,0.0180840604,222.83,-0.000916,-0.00121242,7.50687,7.76916,9.78957,13.0652,21.8758,28.8737,42.9351,84.9544,168.441,184.969,200,87.1823,43.45,29.0829,21.9817,13.0865,9.79156,7.75999,7.49314
1,0,0.032495603,223.019,-0.000638,-0.00203544,7.5048,7.76531,9.78012,13.0463,21.8206,28.7777,42.7253,84.1502,166.609,182.88,200,88.0465,43.6674,29.181,22.0378,13.1056,9.80106,7.76386,7.49523
1,0,0.0548004843,223.239,-0.000217,-0.0038088,7.50168,7.75839,9.76155,13.008,21.7063,28.578,42.287,82.4813,163.997,179.85,199.163,89.9508,44.1351,29.3895,22.1558,13.1446,9.81989,7.77088,7.49843
1,0,0.0858020708,223.447,0.00044,-0.00672323,7.49687,7.74737,9.73157,12.9461,21.5218,28.2567,41.5871,79.8784,160.506,175.767,194.299,93.2595,44.9237,29.7373,22.3516,13.2087,9.85066,7.78218,7.50347
1,0,0.1247440502,223.633,0.00149879,-0.0113643,7.48924,7.7299,9.68416,12.8486,21.2341,27.7589,40.5174,76.0505,155.786,170.218,187.661,99.0546,46.2385,30.3086,22.6707,13.3124,9.90027,7.80046,7.51173
1,0,0.1580635607,223.785,0.00314897,-0.0181249,7.47761,7.70397,9.61508,12.7078,20.8259,27.0606,39.0477,71.0708,149.75,163.125,179.182,108.901,48.2992,31.1834,23.1544,13.4678,9.97472,7.82832,7.52485
1,0,0.1575161219,223.955,0.00559533,-0.0269893,7.46075,7.66847,9.52359,12.5246,20.3076,26.1877,37.2602,65.4172,142.486,154.871,169.365,125.197,51.3028,32.4165,23.8265,13.6813,10.0772,7.86777,7.54471
1,0,0.0420726612,224.082,0.00898552,-0.0374721,7.43783,7.62363,9.41328,12.3085,19.716,25.2103,35.3227,59.7403,132.048,146.174,159.099,200,55.3852,34.0183,24.6836,13.9495,10.2065,7.9194,7.57271
1,0,0.0405028388,224.239,0.0133529,-0.0480273,7.4084,7.57221,9.29606,12.0865,19.134,24.2703,33.5248,54.8619,113.089,137.546,149.797,200,60.2381,35.8248,25.6318,14.2435,10.3502,7.98011,7.60892
1,0,0.0394902565,224.392,0.0185851,-0.0565446,7.37239,7.51843,9.18759,11.892,18.6543,23.5168,32.1387,51.3594,99.5615,128.23,142.708,200,64.8975,37.4817,26.4919,14.5135,10.4866,8.04354,7.65162
1,0,0.0393965729,224.567,0.0247699,-0.0636094,7.32905,7.46026,9.08199,11.7124,18.2372,22.8787,31.0059,48.6628,90.3282,115.064,136.669,199.545,69.4313,39.0349,27.2937,14.7705,10.6211,8.11146,7.70135
1,0,-0.102077201,224.699,0.0319438,-0.0697244,7.27811,7.39644,8.97495,11.5382,17.854,22.3065,30.0221,46.4379,83.3887,104.215,130.503,190.109,73.9803,40.5434,28.0702,15.025,10.7584,8.18529,7.75843
1,0,-0.1044226587,224.874,0.0398623,-0.072233,7.21986,7.33239,8.88537,11.4085,17.6088,21.9641,29.4799,45.3397,80.3991,99.7784,126.899,185.411,76.3695,41.3886,28.5352,15.2038,10.8673,8.25525,7.81936
1,0,-0.1027385741,225.094,0.0480295,-0.0677617,7.1562,7.27633,8.83845,11.3741,17.6351,22.0617,29.7577,46.2397,83.887,105.447,129.741,188.919,73.7575,40.7641,28.314,15.2095,10.9054,8.30728,7.8783
1,0,0.0379696451,225.324,0.0562359,-0.0586465,7.09042,7.22685,8.82129,11.4054,17.8513,22.4713,30.6321,48.6825,93.1024,120.047,134.968,198.719,68.5113,39.2637,27.6643,15.1012,10.8957,8.34665,7.93541
1,0,0.0384705067,225.526,0.064476,-0.0498508,7.02516,7.17703,8.80219,11.4333,18.064,22.8824,31.5337,51.3317,104.329,127.617,139.274,200,64.1976,37.951,27.084,15.0054,10.8907,8.38761,7.9935
1,0,0.0386965163,225.713,0.0729304,-0.0459521,6.96037,7.1182,8.74855,11.3872,18.068,22.9536,31.7921,52.3473,109.733,129.225,140.523,200,62.7558,37.572,26.9587,15.0315,10.9377,8.44369,8.05548
1,0,0.0384007655,225.902,0.0814458,-0.0456861,6.89635,7.05323,8.66995,11.2865,17.9135,22.7618,31.5375,51.9696,109.183,128.12,139.312,200,63.124,37.8243,27.1495,15.1444,11.0218,8.50998,8.11932
1,0,0.0377342589,226.123,0.090006,-0.0478047,6.83276,6.98426,8.5753,11.1507,17.6568,22.4003,30.9507,50.6826,104.659,125.346,136.51,200,64.6815,38.4952,27.5509,15.3155,11.1308,8.58314,8.18439
1,0,0.036921557,226.313,0.0986708,-0.0513099,6.76888,6.91254,8.47111,10.9948,17.3437,21.9467,30.1882,48.938,98.3856,121.422,132.883,199.022,67.0404,39.4376,28.087,15.5235,11.2558,8.66113,8.25089
1,0,0.0364673846,226.486,0.107557,-0.0555432,6.70366,6.83826,8.36093,10.8277,17.0028,21.45,29.35,47.0285,91.7753,116.48,128.932,191.167,69.9751,40.5606,28.7105,15.7557,11.3918,8.74325,8.31951
1,0,0.0361340977,226.708,0.116761,-0.0601113,6.63628,6.76135,8.2466,10.6543,16.65,20.9378,28.492,45.1109,85.4894,110.026,124.845,183.333,73.3604,41.8109,29.3936,16.0046,11.5361,8.82924,8.39086
1,0,0.0360971317,226.88,0.126383,-0.0646804,6.56586,6.68152,8.1293,10.478,16.2971,20.43,27.6533,43.2876,79.8638,101.371,120.526,175.948,77.0569,43.1355,30.1099,16.2637,11.6862,8.919,8.46557
1,0,-0.1140310988,227.036,0.13648,-0.0689996,6.49185,6.59866,8.01001,10.3015,15.952,19.9397,26.8583,41.6139,75.0059,93.9359,116.034,169.239,80.9171,44.4847,30.8358,16.5271,11.8399,9.01221,8.54393
1,0,-0.1179704219,227.243,0.147088,-0.0730785,6.41396,6.51247,7.88826,10.1239,15.6128,19.4638,26.1001,40.0657,70.7552,87.6118,111.224,163.109,84.9439,45.8584,31.5716,16.7953,11.9977,9.10917,8.62618
1,0,-0.1200682297,227.432,0.157955,-0.0741738,6.33275,6.42815,7.78161,9.98152,15.3764,19.1555,25.6564,39.2892,69.021,85.2206,108.814,160.151,86.6812,46.5599,31.9944,16.9856,12.1243,9.19898,8.70861
1,0,-0.1174585447,227.585,0.168464,-0.068045,6.25099,6.35544,7.71869,9.93163,15.3942,19.2547,25.9632,40.3168,73.0323,91.7237,112.661,164.499,82.4513,45.5141,31.5987,16.9653,12.1619,9.26281,8.78381
1,0,0.0337920375,227.777,0.178479,-0.0574439,6.17159,6.29234,7.68557,9.94321,15.5825,19.6318,26.8002,42.7265,82.3419,105.461,118.124,174.423,75.6589,43.5536,30.7423,16.8162,12.143,9.30894,8.8532
1,0,0.0340668932,227.948,0.188065,-0.0480073,6.09654,6.23138,7.65006,9.94651,15.7465,19.9738,27.5908,45.1538,93.0922,111.817,122.083,184.355,70.6126,41.9975,30.0491,16.6986,12.1344,9.3559,8.92077
1,0,0.0340408757,228.118,0.197536,-0.0444434,6.02443,6.1635,7.58141,9.87601,15.6963,19.9632,27.7055,45.8273,97.2964,112.771,122.765,187.108,69.2362,41.6489,29.9451,16.7373,12.1911,9.4198,8.9904
1,0,0.0336824842,228.295,0.206799,-0.044721,5.95496,6.09198,7.49231,9.75849,15.5048,19.7155,27.3516,45.2037,95.7446,111.262,121.16,184.527,69.9201,42.0239,30.2034,16.8742,12.2885,9.49349,9.06005
1,0,0.0331142396,228.499,0.215911,-0.047201,5.88722,6.01872,7.39223,9.6154,15.2358,19.3375,26.7399,43.8651,91.0191,108.378,118.293,179,71.8125,42.8228,30.6737,17.0682,12.4096,9.57272,9.1295
1,0,0.032421343,228.669,0.224991,-0.0509256,5.82011,5.94424,7.286,9.45855,14.9266,18.8933,26.0008,42.1957,85.0717,104.56,114.814,172.12,74.5172,43.893,31.2771,17.2977,12.5455,9.65575,9.19936
1,0,0.0316632427,228.872,0.234198,-0.0553892,5.75233,5.86807,7.17531,9.29302,14.5953,18.4148,25.2017,40.3982,78.9182,99.8562,111.061,164.741,77.8759,45.1652,31.977,17.5529,12.6926,9.74248,9.27071
1,0,0.0309537984,229.044,0.243672,-0.0598949,5.68265,5.79008,7.06279,9.12585,14.2648,17.9409,24.4201,38.6854,73.41,94.2842,107.226,157.751,81.5436,46.5131,32.7101,17.8172,12.8444,9.8319,9.34429
1,0,0.022256989,229.235,0.253519,-0.0641015,5.61013,5.70983,6.94921,8.95962,13.9438,17.4868,23.6852,37.1284,68.7247,87.3996,103.381,151.453,85.3066,47.8655,33.4422,18.0822,12.998,9.92375,9.42074
1,0,-0.1260237992,229.404,0.263779,-0.0676377,5.53431,5.6274,6.83597,8.79766,13.6422,17.0679,23.0251,35.7886,64.9696,81.698,99.7522,146.1,88.8386,49.1248,34.1282,18.3368,13.1489,10.017,9.50006
1,0,-0.1272807568,229.563,0.274135,-0.0676072,5.45645,5.54827,6.73996,8.67423,13.4512,16.8294,22.704,35.2921,64.0787,80.5851,98.4054,144.2,89.6265,49.5197,34.4042,18.4862,13.2562,10.099,9.57789
1,0,0.0249794442,229.686,0.283963,-0.0601638,5.38002,5.48133,6.68521,8.63678,13.4965,16.9715,23.0932,36.5582,69.259,88.9311,101.521,149.424,84.3824,48.0832,33.8004,18.4024,13.2639,10.1513,9.64717
1,0,0.0292603299,229.887,0.293472,-0.0517457,5.30606,5.41805,6.63809,8.61371,13.5813,17.1803,23.6189,38.2417,76.6369,94.6808,104.472,156.304,79.2059,46.525,33.114,18.2887,13.2569,10.1982,9.71404
1,0,0.0291799419,230.044,0.302986,-0.0485433,5.23377,5.34877,6.5646,8.53279,13.5005,17.1181,23.6297,38.6107,79.268,95.4218,104.647,157.811,77.7706,46.1739,33.0127,18.3295,13.3148,10.2626,9.78392
1,0,0.0286721028,230.199,0.312393,-0.0489467,5.16323,5.27612,6.47402,8.41324,13.3055,16.8658,23.2694,37.9775,77.7237,93.8415,103.022,155.203,78.5824,46.5941,33.2944,18.4736,13.4159,10.3381,9.85475
1,0,0.0279066674,230.392,0.321748,-0.0512756,5.09359,5.20174,6.37469,8.27397,13.0523,16.5167,22.7201,36.835,74.0723,91.0529,100.48,150.503,80.6301,47.4375,33.786,18.6744,13.5408,10.4196,9.92616
1,0,0.0190810077,230.559,0.33115,-0.0545362,5.02384,5.12608,6.27091,8.12533,12.773,16.1254,22.0917,35.4946,69.7424,87.539,97.5239,145.003,83.8219,48.5155,34.3919,18.9058,13.6787,10.5049,9.99849
1,0,-0.0587036796,230.734,0.340699,-0.0581029,4.95311,5.04914,6.16493,7.97314,12.4864,15.7239,21.4483,34.1352,65.5071,83.5256,94.3657,139.449,200,49.7069,35.051,19.1514,13.8231,10.5926,10.0722
1,0,-0.0766197965,230.886,0.350207,-0.0589469,4.88193,4.97547,6.07221,7.84979,12.2823,15.4578,21.064,33.4501,63.8506,81.5673,92.5546,136.641,200,50.2648,35.3993,19.3136,13.9322,10.6708,10.1442
1,0,-0.0595099106,231.038,0.359376,-0.0549882,4.81195,4.90929,6.00424,7.77796,12.221,15.4236,21.1184,33.8894,66.3831,83.3643,93.1176,138.37,200,49.6509,35.1736,19.3207,13.9746,10.7292,10.2108
1,0,-0.0526738502,231.197,0.368148,-0.0484975,4.74447,4.84878,5.9511,7.73554,12.2397,15.52,21.4249,35.0129,71.9072,86.1297,94.6935,142.818,200,48.4728,34.6585,19.2447,13.98,10.7757,10.2732
1,0,0.020831598,231.337,0.376453,-0.0417522,4.68068,4.79215,5.90326,7.70105,12.2763,15.6454,21.7919,36.3482,77.8205,88.371,96.4225,148.031,78.7245,47.2952,34.127,19.157,13.978,10.818,10.3324
1,0,0.0232200902,231.506,0.384396,-0.0373433,4.62025,4.73583,5.84798,7.64714,12.2512,15.6668,21.9551,37.148,79.8351,89.1305,97.1223,150.973,76.3064,46.6491,33.854,19.1358,14.0024,10.8655,10.3902
1,0,0.0203581136,231.657,0.392158,-0.0364717,4.56185,4.67704,5.77816,7.55942,12.1227,15.5131,21.7664,36.9366,79.194,88.1833,96.0958,149.758,76.8102,46.7323,33.952,19.2172,14.0699,10.9235,10.4481
1,0,-0.0522981361,231.826,0.399726,-0.0377124,4.50526,4.61751,5.70072,7.45308,11.9353,15.2584,21.3717,36.1165,77.241,86.2942,94.0486,146.039,200,47.242,34.2681,19.3588,14.1622,10.9871,10.5054
0.9999999,0,-0.0555484891,231.957,0.406929,-0.0378316,4.45122,4.56197,5.63179,7.36248,11.7886,15.0695,21.1035,35.6493,76.0174,84.9248,92.5631,143.683,200,47.51,34.4572,19.462,14.2366,11.044,10.5595
0.9999999,0,-0.0556466803,232.112,0.4136,-0.0350125,4.4007,4.51358,5.58068,7.30687,11.7372,15.0373,21.1427,36.0567,76.5193,84.8385,92.4747,144.74,200,47.1519,34.32,19.4693,14.2678,11.0868,10.6085
0.99999994,0,-0.054181736,232.253,0.419771,-0.0305837,4.35375,4.47069,5.54117,7.27277,11.7425,15.0978,21.3653,37.0114,77.6704,85.3548,93.1863,147.861,200,46.4664,34.0065,19.422,14.2733,11.1202,10.6533
1,0,0.0159687623,232.38,0.425345,-0.024628,4.31122,4.43404,5.51393,7.26095,11.8061,15.2549,21.7841,38.5982,79.2616,86.5316,94.7377,153.321,74.412,45.4986,33.5348,19.323,14.2538,11.1441,10.6933
1,0,0.0188914947,232.521,0.430471,-0.0198768,4.27231,4.39958,5.4856,7.24291,11.8445,15.3669,22.1105,39.9432,80.0678,87.2623,95.7652,157.642,71.4341,44.7825,33.187,19.255,14.2455,11.1687,10.7307
1,0,0.0162183456,232.67,0.435316,-0.0188239,4.23588,4.36329,5.44355,7.19167,11.7758,15.2918,22.0403,39.995,79.26,86.3778,94.8461,156.744,72.6302,44.7433,33.1971,19.29,14.2806,11.2031,10.7668
0.99999994,0,-0.0554114506,232.842,0.439858,-0.0201309,4.20192,4.32681,5.39409,7.12107,11.6416,15.1003,21.718,39.1923,77.5153,84.4713,92.6902,152.437,200,45.1229,33.4296,19.3887,14.3422,11.2428,10.8011
0.99999946,0,-0.0587604269,232.958,0.444018,-0.0202754,4.17072,4.29451,5.3534,7.06678,11.5508,14.9807,21.5409,38.8492,76.2544,83.0903,91.1682,149.854,200,45.2798,33.5404,19.4489,14.3854,11.2758,10.8324
0.9999994,0,-0.058821585,233.075,0.447684,-0.0175555,4.14301,4.26908,5.3298,7.04643,11.5559,15.023,21.6981,39.5906,76.0959,82.933,91.1239,151.32,200,44.8991,33.3597,19.4196,14.3878,11.2955,10.8593
0.9999999,0,-0.0553545207,233.188,0.450758,-0.0119031,4.11961,4.25137,5.32458,7.06226,11.6635,15.2399,22.2236,41.6063,76.9713,84.0812,92.6693,157.414,200,43.9973,32.891,19.2993,14.348,11.3014,10.8815
1,0,0.0183672644,233.33,0.453146,-0.00423271,4.10144,4.24131,5.3351,7.10768,11.854,15.6003,23.0656,44.8871,78.6945,86.2832,95.5238,167.913,69.8575,42.7852,32.2406,19.1169,14.2779,11.296,10.8987
1,0,0.0231761951,233.447,0.454958,0.00108498,4.08782,4.23325,5.34113,7.13796,11.9877,15.8583,23.6866,47.4914,79.6017,87.5185,97.2169,175.474,65.8302,41.9914,31.8103,18.9954,14.2319,11.2938,10.9122
1,0,0.0200451817,233.567,0.456405,0.0017907,4.07697,4.22282,5.33012,7.12621,11.9792,15.8582,23.7192,47.7555,78.6452,86.4997,96.1296,174.155,73.7451,41.9233,31.7805,18.9952,14.2376,11.303,10.9231
0.99999994,0,-0.052739501,233.709,0.457554,-0.00000698,4.06835,4.21185,5.31082,7.09288,11.8948,15.7185,23.4278,46.6753,76.6921,84.2709,93.5434,167.894,196.507,42.2378,31.9626,19.0589,14.2703,11.3173,10.9317
0.9999997,0,-0.0566610694,233.834,0.458346,-0.000821,4.06241,4.20479,5.29944,7.07429,11.8509,15.648,23.286,46.1774,75.1646,82.5572,91.5935,163.715,198.523,42.3896,32.0517,19.0915,14.2879,11.3259,10.9376
0.9999997,0,-0.0528184176,233.944,0.458623,0.00177258,4.06033,4.20556,5.30828,7.09694,11.9297,15.7924,23.62,47.5505,74.9728,82.4596,91.6386,166.003,195.02,41.99,31.8305,19.0246,14.2595,11.3202,10.9397
